uid,label_counter,majority_label,label_dist,label_count,entropy,example,old_label,old_labels,premise,hypothesis
7248c,"{'c': 43, 'n': 53, 'e': 4}",n,"[0.04, 0.53, 0.43]","[4, 53, 43]",1.1947645043343271,"{'uid': '7248c', 'premise': '(The Ramseys buried their daughter in Atlanta, then vacationed in Sea Island, Ga.) This absence, some speculate, gave the Ramseys time to work out a story to explain their innocence.', 'hypothesis': ""It's speculated hat the Ramseys ate their daughter."", 'source': 'mnli_agree_3'}",c,"['contradiction', 'contradiction', 'neutral', 'neutral', 'contradiction']","(The Ramseys buried their daughter in Atlanta, then vacationed in Sea Island, Ga.) This absence, some speculate, gave the Ramseys time to work out a story to explain their innocence.",It's speculated hat the Ramseys ate their daughter.
812196663.jpg#2r1n,"{'n': 57, 'e': 43}",n,"[0.43, 0.57, 0.0]","[43, 57, 0]",0.9858150371789199,"{'uid': '812196663.jpg#2r1n', 'premise': 'Two kids are standing in the ocean hugging each other.', 'hypothesis': 'Two kids enjoy their day at the beach.', 'source': 'snli_agree_3'}",n,"['neutral', 'entailment', 'entailment', 'neutral', 'neutral']",Two kids are standing in the ocean hugging each other.,Two kids enjoy their day at the beach.
3381038951.jpg#0r1c,"{'c': 77, 'n': 22, 'e': 1}",c,"[0.01, 0.22, 0.77]","[1, 22, 77]",0.8373555973394452,"{'uid': '3381038951.jpg#0r1c', 'premise': 'A woman in a white t-shirt points at a geyser.', 'hypothesis': 'The women points at the frozen glacier off the side of the cruise ship.', 'source': 'snli_agree_3'}",c,"['contradiction', 'neutral', 'contradiction', 'contradiction', 'neutral']",A woman in a white t-shirt points at a geyser.,The women points at the frozen glacier off the side of the cruise ship.
51353c,"{'n': 29, 'c': 56, 'e': 15}",c,"[0.15, 0.29, 0.56]","[15, 29, 56]",1.3968893554941928,"{'uid': '51353c', 'premise': ""It is not a surprise, either, that Al Pacino chews the scenery in Devil's Advocate . And the idea that if the devil showed up on Earth he'd be running a New York corporate-law firm is also, to say the least, pre-chewed."", 'hypothesis': 'Nobody expects that the devil would take the form of a lawyer.', 'source': 'mnli_agree_3'}",c,"['contradiction', 'neutral', 'contradiction', 'neutral', 'contradiction']","It is not a surprise, either, that Al Pacino chews the scenery in Devil's Advocate . And the idea that if the devil showed up on Earth he'd be running a New York corporate-law firm is also, to say the least, pre-chewed.",Nobody expects that the devil would take the form of a lawyer.
24385e,"{'n': 67, 'e': 28, 'c': 5}",n,"[0.28, 0.67, 0.05]","[28, 67, 5]",1.1174206492475198,"{'uid': '24385e', 'premise': 'farmworkers conducted by the U.S.', 'hypothesis': 'Some farm laborers were sampled.', 'source': 'mnli_agree_3'}",n,"['entailment', 'neutral', 'contradiction', 'neutral', 'neutral']",farmworkers conducted by the U.S.,Some farm laborers were sampled.
4759111806.jpg#1r1e,"{'e': 96, 'n': 4}",e,"[0.96, 0.04, 0.0]","[96, 4, 0]",0.24229218908241482,"{'uid': '4759111806.jpg#1r1e', 'premise': 'An older man is walking in a large grassy area with a small plane in the background about to land.', 'hypothesis': 'A person is outside.', 'source': 'snli_agree_3'}",n,"['entailment', 'neutral', 'entailment', 'neutral', 'neutral']",An older man is walking in a large grassy area with a small plane in the background about to land.,A person is outside.
19578n,"{'n': 70, 'e': 24, 'c': 6}",n,"[0.24, 0.7, 0.06]","[24, 70, 6]",1.0978693276969014,"{'uid': '19578n', 'premise': 'Moreover, Las Vegas has recently started to show signs of maturity in its cultural status as well.', 'hypothesis': 'The culture of Las Vegas has a lot of room for improvement.', 'source': 'mnli_agree_3'}",n,"['neutral', 'neutral', 'neutral', 'entailment', 'entailment']","Moreover, Las Vegas has recently started to show signs of maturity in its cultural status as well.",The culture of Las Vegas has a lot of room for improvement.
1901514112.jpg#1r1n,"{'n': 83, 'e': 17}",n,"[0.17, 0.83, 0.0]","[17, 83, 0]",0.6577047787442195,"{'uid': '1901514112.jpg#1r1n', 'premise': 'Adults with their kids are riding on a small red train.', 'hypothesis': 'A family is riding the small train at an amusement park.', 'source': 'snli_agree_3'}",n,"['neutral', 'entailment', 'neutral', 'neutral', 'entailment']",Adults with their kids are riding on a small red train.,A family is riding the small train at an amusement park.
2966138584.jpg#0r1n,"{'e': 78, 'n': 15, 'c': 7}",e,"[0.78, 0.15, 0.07]","[78, 15, 7]",0.9586940251768609,"{'uid': '2966138584.jpg#0r1n', 'premise': 'On a sunny day, in a lush, green field, one small girl inspects a rock while her friend goes off in another direction.', 'hypothesis': 'A girl watches something', 'source': 'snli_agree_3'}",n,"['neutral', 'contradiction', 'neutral', 'entailment', 'neutral']","On a sunny day, in a lush, green field, one small girl inspects a rock while her friend goes off in another direction.",A girl watches something
63469n,"{'e': 75, 'n': 22, 'c': 3}",e,"[0.75, 0.22, 0.03]","[75, 22, 3]",0.943618340780974,"{'uid': '63469n', 'premise': 'It lacked intelligence, introspection, and humor--it was crass, worthy of Cosmopolitan or Star . I do have a sense of humor, but can only appreciate a joke when it starts with a grain of truth.', 'hypothesis': 'The article was based on lies and was not funny.', 'source': 'mnli_agree_3'}",n,"['neutral', 'entailment', 'neutral', 'entailment', 'neutral']","It lacked intelligence, introspection, and humor--it was crass, worthy of Cosmopolitan or Star . I do have a sense of humor, but can only appreciate a joke when it starts with a grain of truth.",The article was based on lies and was not funny.
35290n,"{'e': 68, 'n': 31, 'c': 1}",e,"[0.68, 0.31, 0.01]","[68, 31, 1]",0.9685806015045626,"{'uid': '35290n', 'premise': 'Arsenic would put poor Emily out of the way just as well as strychnine. ', 'hypothesis': 'There are many ways to get Emily out of the way.', 'source': 'mnli_agree_3'}",e,"['neutral', 'entailment', 'entailment', 'entailment', 'neutral']",Arsenic would put poor Emily out of the way just as well as strychnine. ,There are many ways to get Emily out of the way.
363701711.jpg#1r1n,"{'n': 82, 'e': 17, 'c': 1}",n,"[0.17, 0.82, 0.01]","[17, 82, 1]",0.7357948629753384,"{'uid': '363701711.jpg#1r1n', 'premise': 'A group of young women wearing black dresses stand in a row with three of them holding bouquets.', 'hypothesis': 'A group of women with flowers at a wedding.', 'source': 'snli_agree_3'}",n,"['neutral', 'neutral', 'neutral', 'contradiction', 'entailment']",A group of young women wearing black dresses stand in a row with three of them holding bouquets.,A group of women with flowers at a wedding.
33822e,"{'e': 68, 'n': 27, 'c': 5}",e,"[0.68, 0.27, 0.05]","[68, 27, 5]",1.1044654273959893,"{'uid': '33822e', 'premise': ""Why shouldn't he be? "", 'hypothesis': ""There is no reason he shouldn't be."", 'source': 'mnli_agree_3'}",e,"['entailment', 'neutral', 'entailment', 'entailment', 'neutral']",Why shouldn't he be? ,There is no reason he shouldn't be.
142736n,"{'e': 58, 'n': 41, 'c': 1}",e,"[0.58, 0.41, 0.01]","[58, 41, 1]",1.0496308907073189,"{'uid': '142736n', 'premise': ""Don't you know?"", 'hypothesis': ""Don't you know the answer to that?"", 'source': 'mnli_agree_3'}",n,"['neutral', 'neutral', 'entailment', 'neutral', 'entailment']",Don't you know?,Don't you know the answer to that?
2087317114.jpg#2r1e,"{'c': 18, 'e': 80, 'n': 2}",e,"[0.8, 0.02, 0.18]","[80, 2, 18]",0.8157272136052186,"{'uid': '2087317114.jpg#2r1e', 'premise': 'A man in a small kayak is floating down the river.', 'hypothesis': 'A man is in a boat.', 'source': 'snli_agree_3'}",e,"['entailment', 'entailment', 'entailment', 'neutral', 'neutral']",A man in a small kayak is floating down the river.,A man is in a boat.
122062n,"{'n': 63, 'e': 36, 'c': 1}",n,"[0.36, 0.63, 0.01]","[36, 63, 1]",1.016996837450545,"{'uid': '122062n', 'premise': 'The order was founded by James VII (James II of England) and continues today.', 'hypothesis': 'Kings frequently founded orders that can still be found today.', 'source': 'mnli_agree_3'}",n,"['neutral', 'neutral', 'neutral', 'entailment', 'entailment']",The order was founded by James VII (James II of England) and continues today.,Kings frequently founded orders that can still be found today.
4145746372.jpg#0r1e,"{'e': 96, 'c': 2, 'n': 2}",e,"[0.96, 0.02, 0.02]","[96, 2, 2]",0.2822921890824148,"{'uid': '4145746372.jpg#0r1e', 'premise': 'A group of people in costumes are holding their arms in the air in the manner of the finale of a musical number.', 'hypothesis': 'There are some humans wearing outfits.', 'source': 'snli_agree_3'}",e,"['entailment', 'entailment', 'entailment', 'neutral', 'neutral']",A group of people in costumes are holding their arms in the air in the manner of the finale of a musical number.,There are some humans wearing outfits.
67610c,"{'c': 40, 'n': 12, 'e': 48}",e,"[0.48, 0.12, 0.4]","[48, 12, 40]",1.404107451387086,"{'uid': '67610c', 'premise': ""Sorry but that's how it is."", 'hypothesis': 'This is how things are and there are no apologies about it.', 'source': 'mnli_agree_3'}",c,"['contradiction', 'contradiction', 'neutral', 'contradiction', 'entailment']",Sorry but that's how it is.,This is how things are and there are no apologies about it.
3091962081.jpg#1r1n,"{'n': 59, 'e': 30, 'c': 11}",n,"[0.3, 0.59, 0.11]","[30, 59, 11]",1.32049213391858,"{'uid': '3091962081.jpg#1r1n', 'premise': 'A man wearing glasses and black clothing is sitting while a man in a vest drinks in the background.', 'hypothesis': 'A man is wearing glasses and light black clothing.', 'source': 'snli_agree_3'}",n,"['neutral', 'entailment', 'neutral', 'neutral', 'entailment']",A man wearing glasses and black clothing is sitting while a man in a vest drinks in the background.,A man is wearing glasses and light black clothing.
26460n,"{'n': 31, 'e': 66, 'c': 3}",e,"[0.66, 0.31, 0.03]","[66, 31, 3]",1.0712063397565794,"{'uid': '26460n', 'premise': ""While it's probably true that democracies are unlikely to go to war unless they're attacked, sometimes they are the first to take the offensive."", 'hypothesis': ""Democracies probably won't go to war unless someone attacks them on their soil"", 'source': 'mnli_agree_3'}",e,"['neutral', 'neutral', 'entailment', 'entailment', 'entailment']","While it's probably true that democracies are unlikely to go to war unless they're attacked, sometimes they are the first to take the offensive.",Democracies probably won't go to war unless someone attacks them on their soil
4678234335.jpg#0r1n,"{'n': 84, 'e': 16}",n,"[0.16, 0.84, 0.0]","[16, 84, 0]",0.6343095546405662,"{'uid': '4678234335.jpg#0r1n', 'premise': 'A woman in a college t-shirt walking quickly carrying two shopping bags.', 'hypothesis': 'A college student is carrying bags.', 'source': 'snli_agree_3'}",n,"['neutral', 'entailment', 'neutral', 'neutral', 'entailment']",A woman in a college t-shirt walking quickly carrying two shopping bags.,A college student is carrying bags.
4824416683.jpg#0r1n,"{'n': 90, 'c': 8, 'e': 2}",n,"[0.02, 0.9, 0.08]","[2, 90, 8]",0.5411884030780175,"{'uid': '4824416683.jpg#0r1n', 'premise': 'A man, with a green cloth over his face, rests with his arms crossed beside a tan wall.', 'hypothesis': 'The man is outside taking a break from painting the house.', 'source': 'snli_agree_3'}",n,"['neutral', 'neutral', 'contradiction', 'entailment', 'neutral']","A man, with a green cloth over his face, rests with his arms crossed beside a tan wall.",The man is outside taking a break from painting the house.
69815n,"{'c': 34, 'n': 65, 'e': 1}",n,"[0.01, 0.65, 0.34]","[1, 65, 34]",0.9995797452811138,"{'uid': '69815n', 'premise': ""yeah it's a U S territory and it's just we own it or"", 'hypothesis': ""I used to be great at remembering this type of thing, but now I don't."", 'source': 'mnli_agree_3'}",c,"['neutral', 'contradiction', 'contradiction', 'contradiction', 'neutral']",yeah it's a U S territory and it's just we own it or,"I used to be great at remembering this type of thing, but now I don't."
35700c,"{'c': 85, 'n': 14, 'e': 1}",c,"[0.01, 0.14, 0.85]","[1, 14, 85]",0.6628442049696137,"{'uid': '35700c', 'premise': 'The Honorable Bill Archer, Chairman The Honorable Charles B. Rangel Ranking Minority Member Committee on Ways and Means House of Representatives', 'hypothesis': 'Bill Archer has never held government office in his entire life.', 'source': 'mnli_agree_3'}",c,"['contradiction', 'neutral', 'contradiction', 'neutral', 'contradiction']","The Honorable Bill Archer, Chairman The Honorable Charles B. Rangel Ranking Minority Member Committee on Ways and Means House of Representatives",Bill Archer has never held government office in his entire life.
62238e,"{'e': 61, 'n': 38, 'c': 1}",e,"[0.61, 0.38, 0.01]","[61, 38, 1]",1.0318939587528015,"{'uid': '62238e', 'premise': 'Clearly, GAO needs assistance to meet its looming human capital challenges.', 'hypothesis': 'GAO will soon be suffering from a shortage of qualified personnel.', 'source': 'mnli_agree_3'}",n,"['entailment', 'neutral', 'contradiction', 'neutral', 'neutral']","Clearly, GAO needs assistance to meet its looming human capital challenges.",GAO will soon be suffering from a shortage of qualified personnel.
140526326.jpg#2r1n,"{'n': 83, 'e': 16, 'c': 1}",n,"[0.16, 0.83, 0.01]","[16, 83, 1]",0.7125734617567773,"{'uid': '140526326.jpg#2r1n', 'premise': 'A man rock climbs with a city and body of water in the background.', 'hypothesis': 'The man enjoys rock climbing.', 'source': 'snli_agree_3'}",n,"['neutral', 'neutral', 'neutral', 'entailment', 'entailment']",A man rock climbs with a city and body of water in the background.,The man enjoys rock climbing.
2695001634.jpg#0r1e,"{'e': 99, 'c': 1}",e,"[0.99, 0.0, 0.01]","[99, 0, 1]",0.08079313589591118,"{'uid': '2695001634.jpg#0r1e', 'premise': 'Two women wearing skirts and heels walking down a sidewalk.', 'hypothesis': 'Two women are walking.', 'source': 'snli_agree_3'}",e,"['entailment', 'neutral', 'neutral', 'entailment', 'entailment']",Two women wearing skirts and heels walking down a sidewalk.,Two women are walking.
126486n,"{'n': 33, 'e': 67}",e,"[0.67, 0.33, 0.0]","[67, 33, 0]",0.9149263727797277,"{'uid': '126486n', 'premise': 'The entire setup has an anti-competitive, anti-entrepreneurial flavor that rewards political lobbying rather than good business practices.', 'hypothesis': 'The setup has lead to increases in political lobbying.', 'source': 'mnli_agree_3'}",n,"['neutral', 'entailment', 'neutral', 'entailment', 'neutral']","The entire setup has an anti-competitive, anti-entrepreneurial flavor that rewards political lobbying rather than good business practices.",The setup has lead to increases in political lobbying.
974924582.jpg#4r1n,"{'n': 97, 'e': 3}",n,"[0.03, 0.97, 0.0]","[3, 97, 0]",0.1943918578315762,"{'uid': '974924582.jpg#4r1n', 'premise': 'A woman watches a child play near a small pool.', 'hypothesis': 'A mother watchers her daughter.', 'source': 'snli_agree_3'}",n,"['neutral', 'neutral', 'entailment', 'neutral', 'entailment']",A woman watches a child play near a small pool.,A mother watchers her daughter.
120759n,"{'n': 76, 'e': 21, 'c': 3}",n,"[0.21, 0.76, 0.03]","[21, 76, 3]",0.9254957457524254,"{'uid': '120759n', 'premise': 'Benchmarked by U.S.', 'hypothesis': 'The benchmark is notable.', 'source': 'mnli_agree_3'}",n,"['neutral', 'neutral', 'entailment', 'neutral', 'contradiction']",Benchmarked by U.S.,The benchmark is notable.
4825458628.jpg#1r1n,"{'e': 22, 'n': 70, 'c': 8}",n,"[0.22, 0.7, 0.08]","[22, 70, 8]",1.1322831218130427,"{'uid': '4825458628.jpg#1r1n', 'premise': 'A guy in a laundromat getting his things together.', 'hypothesis': 'A guy is getting his thongs together at the laundromat', 'source': 'snli_agree_3'}",n,"['neutral', 'entailment', 'entailment', 'neutral', 'neutral']",A guy in a laundromat getting his things together.,A guy is getting his thongs together at the laundromat
97520e,"{'e': 69, 'n': 29, 'c': 2}",e,"[0.69, 0.29, 0.02]","[69, 29, 2]",1.0001598260107922,"{'uid': '97520e', 'premise': ""AC Green's pretty good"", 'hypothesis': 'AC Green is also a solid player.', 'source': 'mnli_agree_3'}",e,"['entailment', 'neutral', 'entailment', 'entailment', 'neutral']",AC Green's pretty good,AC Green is also a solid player.
4035c,"{'c': 49, 'n': 44, 'e': 7}",c,"[0.07, 0.44, 0.49]","[7, 44, 49]",1.2939836094138295,"{'uid': '4035c', 'premise': 'Escaped or abandoned raccoons have been breeding in the wild for the past 20 years and have damaged corn crops, watermelon and melon farms, and rainbow trout hatcheries, the paper said.', 'hypothesis': 'Raccoons, if they are escaped or abandoned, tend to go to the seaside- this is what has been happening for the past 20 years.', 'source': 'mnli_agree_3'}",n,"['contradiction', 'contradiction', 'neutral', 'neutral', 'neutral']","Escaped or abandoned raccoons have been breeding in the wild for the past 20 years and have damaged corn crops, watermelon and melon farms, and rainbow trout hatcheries, the paper said.","Raccoons, if they are escaped or abandoned, tend to go to the seaside- this is what has been happening for the past 20 years."
14191e,"{'e': 69, 'n': 23, 'c': 8}",e,"[0.69, 0.23, 0.08]","[69, 23, 8]",1.1485550647046752,"{'uid': '14191e', 'premise': ""In the other sight he saw Adrin's hands cocking back a pair of dragon-hammered pistols."", 'hypothesis': 'Adrin was seen cocking a pistol in each hand out of the corner of his eye.', 'source': 'mnli_agree_3'}",n,"['entailment', 'neutral', 'neutral', 'neutral', 'entailment']",In the other sight he saw Adrin's hands cocking back a pair of dragon-hammered pistols.,Adrin was seen cocking a pistol in each hand out of the corner of his eye.
32754e,"{'n': 18, 'e': 80, 'c': 2}",e,"[0.8, 0.18, 0.02]","[80, 18, 2]",0.8157272136052185,"{'uid': '32754e', 'premise': 'After shuttering the DOE, Clinton could depict himself as a crusader against waste and bureaucracy who succeeded where even Reagan failed.', 'hypothesis': 'Clinton shuttered the DOE to move against waste.', 'source': 'mnli_agree_3'}",e,"['entailment', 'neutral', 'neutral', 'entailment', 'entailment']","After shuttering the DOE, Clinton could depict himself as a crusader against waste and bureaucracy who succeeded where even Reagan failed.",Clinton shuttered the DOE to move against waste.
3747821314.jpg#2r1c,"{'n': 68, 'c': 31, 'e': 1}",n,"[0.01, 0.68, 0.31]","[1, 68, 31]",0.9685806015045626,"{'uid': '3747821314.jpg#2r1c', 'premise': 'A man with an open shirt and glasses holding a microphone and another man in a bowler hat and plaid suit using a bow on an instrument.', 'hypothesis': 'The singer and musician are in the bathroom.', 'source': 'snli_agree_3'}",c,"['contradiction', 'contradiction', 'neutral', 'contradiction', 'neutral']",A man with an open shirt and glasses holding a microphone and another man in a bowler hat and plaid suit using a bow on an instrument.,The singer and musician are in the bathroom.
2151300603.jpg#0r1e,"{'e': 96, 'c': 2, 'n': 2}",e,"[0.96, 0.02, 0.02]","[96, 2, 2]",0.2822921890824148,"{'uid': '2151300603.jpg#0r1e', 'premise': 'A woman is sitting at a desk near to a window that has a huge picture of a hand painted on it.', 'hypothesis': 'A person sitting', 'source': 'snli_agree_3'}",e,"['entailment', 'entailment', 'neutral', 'entailment', 'neutral']",A woman is sitting at a desk near to a window that has a huge picture of a hand painted on it.,A person sitting
80808n,"{'e': 68, 'n': 32}",e,"[0.68, 0.32, 0.0]","[68, 32, 0]",0.9043814577244939,"{'uid': '80808n', 'premise': 'A button on the Chatterbox page will make this easy, so please do join in.', 'hypothesis': 'They wanted to make the site very user friendly.', 'source': 'mnli_agree_3'}",e,"['neutral', 'entailment', 'entailment', 'entailment', 'neutral']","A button on the Chatterbox page will make this easy, so please do join in.",They wanted to make the site very user friendly.
4844721608.jpg#0r1n,"{'n': 95, 'c': 5}",n,"[0.0, 0.95, 0.05]","[0, 95, 5]",0.2863969571159562,"{'uid': '4844721608.jpg#0r1n', 'premise': 'A woman in a wheelchair is talking to her friend while surrounded by other people walking in the park.', 'hypothesis': 'The woman is wearing a beret.', 'source': 'snli_agree_3'}",n,"['neutral', 'neutral', 'contradiction', 'neutral', 'contradiction']",A woman in a wheelchair is talking to her friend while surrounded by other people walking in the park.,The woman is wearing a beret.
3690358925.jpg#3r1e,"{'n': 69, 'e': 30, 'c': 1}",n,"[0.3, 0.69, 0.01]","[30, 69, 1]",0.9569071359152326,"{'uid': '3690358925.jpg#3r1e', 'premise': 'Girl plays with colorful letters on the floor.', 'hypothesis': 'The girl is having fun learning her letters.', 'source': 'snli_agree_3'}",e,"['entailment', 'neutral', 'neutral', 'entailment', 'entailment']",Girl plays with colorful letters on the floor.,The girl is having fun learning her letters.
93150n,"{'e': 73, 'n': 26, 'c': 1}",e,"[0.73, 0.26, 0.01]","[73, 26, 1]",0.9031699350756281,"{'uid': '93150n', 'premise': ""i was trying to think about some of my favorite people that i liked in music and they're none of them are recent right"", 'hypothesis': 'I enjoy older music. ', 'source': 'mnli_agree_3'}",e,"['neutral', 'entailment', 'neutral', 'entailment', 'entailment']",i was trying to think about some of my favorite people that i liked in music and they're none of them are recent right,I enjoy older music. 
4977898090.jpg#3r1n,"{'n': 99, 'e': 1}",n,"[0.01, 0.99, 0.0]","[1, 99, 0]",0.08079313589591118,"{'uid': '4977898090.jpg#3r1n', 'premise': 'A street scene of people on scooters.', 'hypothesis': 'The scooters are electric.', 'source': 'snli_agree_3'}",n,"['neutral', 'neutral', 'contradiction', 'neutral', 'entailment']",A street scene of people on scooters.,The scooters are electric.
85309c,"{'c': 83, 'n': 15, 'e': 2}",c,"[0.02, 0.15, 0.83]","[2, 15, 83]",0.7465398724154994,"{'uid': '85309c', 'premise': 'Prototyping, for example, may act as part of the requirements definition process, helping the agency identify and control areas of high uncertainty and technical risk.', 'hypothesis': 'Prototyping is not important, testing with the actual finished product is better.', 'source': 'mnli_agree_3'}",c,"['contradiction', 'contradiction', 'neutral', 'contradiction', 'neutral']","Prototyping, for example, may act as part of the requirements definition process, helping the agency identify and control areas of high uncertainty and technical risk.","Prototyping is not important, testing with the actual finished product is better."
131461c,"{'n': 3, 'e': 47, 'c': 50}",c,"[0.47, 0.03, 0.5]","[47, 3, 50]",1.1637224595772382,"{'uid': '131461c', 'premise': 'Some 72,000 volcano-zone residents were evacuated at great cost to the French government.', 'hypothesis': '720,000 volcano-zone residents were evacuated at the expense of the French government.', 'source': 'mnli_agree_3'}",c,"['contradiction', 'entailment', 'entailment', 'contradiction', 'contradiction']","Some 72,000 volcano-zone residents were evacuated at great cost to the French government.","720,000 volcano-zone residents were evacuated at the expense of the French government."
526995387.jpg#1r1c,"{'n': 52, 'c': 48}",n,"[0.0, 0.52, 0.48]","[0, 52, 48]",0.9988455359952018,"{'uid': '526995387.jpg#1r1c', 'premise': 'A man with glasses in a brown shirt talking while a man with glasses in a gray shirt listens.', 'hypothesis': 'Two men in a canoe are about to tip it over.', 'source': 'snli_agree_3'}",c,"['contradiction', 'contradiction', 'entailment', 'contradiction', 'neutral']",A man with glasses in a brown shirt talking while a man with glasses in a gray shirt listens.,Two men in a canoe are about to tip it over.
1735n,"{'c': 48, 'n': 31, 'e': 21}",c,"[0.21, 0.31, 0.48]","[21, 31, 48]",1.5048866744250988,"{'uid': '1735n', 'premise': ""that doesn't seem fair does it"", 'hypothesis': 'That might possibly be fair.', 'source': 'mnli_agree_3'}",c,"['neutral', 'contradiction', 'contradiction', 'neutral', 'contradiction']",that doesn't seem fair does it,That might possibly be fair.
78660n,"{'c': 31, 'n': 61, 'e': 8}",n,"[0.08, 0.61, 0.31]","[8, 61, 31]",1.2503055576414328,"{'uid': '78660n', 'premise': 'Closed on the Sabbath.', 'hypothesis': 'Sabbath is closed, but until next year.', 'source': 'mnli_agree_3'}",c,"['neutral', 'contradiction', 'neutral', 'contradiction', 'contradiction']",Closed on the Sabbath.,"Sabbath is closed, but until next year."
345284642.jpg#1r1c,"{'c': 77, 'n': 22, 'e': 1}",c,"[0.01, 0.22, 0.77]","[1, 22, 77]",0.8373555973394452,"{'uid': '345284642.jpg#1r1c', 'premise': 'A black dog is running through a snow covered area while holding something green in his mouth.', 'hypothesis': 'The dog flies through the air', 'source': 'snli_agree_3'}",c,"['contradiction', 'neutral', 'entailment', 'contradiction', 'contradiction']",A black dog is running through a snow covered area while holding something green in his mouth.,The dog flies through the air
3523972229.jpg#0r1e,"{'n': 78, 'e': 22}",n,"[0.22, 0.78, 0.0]","[22, 78, 0]",0.7601675029619656,"{'uid': '3523972229.jpg#0r1e', 'premise': 'A young man is caught in midair while doing a skateboard trick in an urban environment.', 'hypothesis': 'There are people watching the skateboarder.', 'source': 'snli_agree_3'}",n,"['entailment', 'neutral', 'entailment', 'neutral', 'neutral']",A young man is caught in midair while doing a skateboard trick in an urban environment.,There are people watching the skateboarder.
5623287052.jpg#0r1e,"{'n': 35, 'e': 64, 'c': 1}",e,"[0.64, 0.35, 0.01]","[64, 35, 1]",1.0086071338439866,"{'uid': '5623287052.jpg#0r1e', 'premise': 'A man is standing in the aisle of a grocery store and staring at the cereal selection.', 'hypothesis': 'A man is selecting cereal in a grocery store.', 'source': 'snli_agree_3'}",n,"['entailment', 'neutral', 'neutral', 'entailment', 'neutral']",A man is standing in the aisle of a grocery store and staring at the cereal selection.,A man is selecting cereal in a grocery store.
47136688.jpg#1r1e,"{'n': 44, 'e': 45, 'c': 11}",e,"[0.45, 0.44, 0.11]","[45, 44, 11]",1.3898349061758577,"{'uid': '47136688.jpg#1r1e', 'premise': 'A military group in uniform standing together while one of them gets their hat adjusted.', 'hypothesis': 'A group of uniformed men having his uniform adjusted to perfection.', 'source': 'snli_agree_3'}",e,"['entailment', 'neutral', 'entailment', 'neutral', 'entailment']",A military group in uniform standing together while one of them gets their hat adjusted.,A group of uniformed men having his uniform adjusted to perfection.
61429c,"{'n': 41, 'c': 57, 'e': 2}",c,"[0.02, 0.41, 0.57]","[2, 41, 57]",1.1025125598074077,"{'uid': '61429c', 'premise': ""In this enclosed but airy building, you'll find ladies with large machetes expertly chopping off hunks of kingfish, tuna, or shark for eager buyers."", 'hypothesis': ""You'll find small lepers chopping of chunks of tuna, its the only place they can work."", 'source': 'mnli_agree_3'}",c,"['contradiction', 'neutral', 'neutral', 'contradiction', 'contradiction']","In this enclosed but airy building, you'll find ladies with large machetes expertly chopping off hunks of kingfish, tuna, or shark for eager buyers.","You'll find small lepers chopping of chunks of tuna, its the only place they can work."
77875c,"{'e': 25, 'n': 39, 'c': 36}",n,"[0.25, 0.39, 0.36]","[25, 39, 36]",1.5604122764555344,"{'uid': '77875c', 'premise': 'As legal scholar Randall Kennedy wrote in his book Race, Crime, and the Law , Even if race is only one of several factors behind a decision, tolerating it at all means tolerating it as potentially the decisive factor.', 'hypothesis': 'Race should always be considered in judicial decisions.', 'source': 'mnli_agree_3'}",n,"['contradiction', 'neutral', 'entailment', 'neutral', 'neutral']","As legal scholar Randall Kennedy wrote in his book Race, Crime, and the Law , Even if race is only one of several factors behind a decision, tolerating it at all means tolerating it as potentially the decisive factor.",Race should always be considered in judicial decisions.
3337809183.jpg#0r1e,"{'e': 90, 'n': 9, 'c': 1}",e,"[0.9, 0.09, 0.01]","[90, 9, 1]",0.5158951529482093,"{'uid': '3337809183.jpg#0r1e', 'premise': 'A man in a green safety jacket and pants stands, facing away, near bags of trash while people stand on the curb across the street.', 'hypothesis': 'A person in a jacket', 'source': 'snli_agree_3'}",e,"['entailment', 'neutral', 'neutral', 'entailment', 'entailment']","A man in a green safety jacket and pants stands, facing away, near bags of trash while people stand on the curb across the street.",A person in a jacket
82830n,"{'e': 60, 'n': 20, 'c': 20}",e,"[0.6, 0.2, 0.2]","[60, 20, 20]",1.370950594454669,"{'uid': '82830n', 'premise': 'In the 19th century, when Kashmir was the most exotic hill-station of them all, the maharaja forbade the British to buy land there, so they then hit on the brilliant alternative of building luxuriously appointed houseboats moored on the lakes near Srinagar.', 'hypothesis': 'The maharaja allowed the British to build houseboats on the lakes.', 'source': 'mnli_agree_3'}",e,"['neutral', 'neutral', 'entailment', 'entailment', 'entailment']","In the 19th century, when Kashmir was the most exotic hill-station of them all, the maharaja forbade the British to buy land there, so they then hit on the brilliant alternative of building luxuriously appointed houseboats moored on the lakes near Srinagar.",The maharaja allowed the British to build houseboats on the lakes.
2872778569.jpg#3r1e,"{'n': 54, 'e': 44, 'c': 2}",n,"[0.44, 0.54, 0.02]","[44, 54, 2]",1.1140670264060408,"{'uid': '2872778569.jpg#3r1e', 'premise': 'Man looking at a woman that is smoking on the sidewalk.', 'hypothesis': 'Two people are outside on the side of the street.', 'source': 'snli_agree_3'}",e,"['entailment', 'contradiction', 'entailment', 'entailment', 'neutral']",Man looking at a woman that is smoking on the sidewalk.,Two people are outside on the side of the street.
